Unnamed: 0,y,text,text_pt,finbert_sentiment,text_pt_clean,fb_new_sentiment
60,neutral,"When this investment is in place , Atria plans to expand into the Moscow market .","Quando este investimento estiver em vigor, a Atria planeja expandir para o mercado de Moscou.",POSITIVE,investimento vigor atria planeja expandir mercado moscou,POSITIVE
61,neutral,"`` The new agreement is a continuation to theagreement signed earlier this year with the Lemminkainen Group , whereby Cramo acquired the entire construction machine fleet ofLemminkainen Talo Oy Ita - ja Pohjois Suomo , and signed asimilar agreement , '' said Tatu Hauhio , managing director ofCramo Finland .","“O novo acordo é uma continuação do acordo assinado no início deste ano com o Grupo Lemminkainen, por meio do qual a Cramo adquiriu toda a frota de máquinas de construção da Lemminkainen Talo Oy Ita-ja Pohjois Suomo, e assinou um acordo semelhante”, disse Tatu Hauhio, diretor administrativo da Cramo Finlândia.",POSITIVE,“o novo acordo continuação acordo assinado início deste ano grupo lemminkainen meio cramo adquiriu toda frota máquinas construção lemminkainen talo oy itaja pohjois suomo assinou acordo semelhante” disse tatu hauhio diretor administrativo cramo finlândia,NEUTRAL
62,positive,"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) .","Inicialmente, o contrato previa a construção de três ferryboats com opção de mais duas unidades, ainda confirmada por um valor total de 500 milhões de euros (US $ 645,8 milhões).",POSITIVE,inicialmente contrato previa construção três ferryboats opção duas unidades ainda confirmada valor total 500 milhões euros us 6458 milhões,NEUTRAL
63,neutral,"In June it sold a 30 percent stake to Nordstjernan , and the investment group has now taken up the option to acquire EQT 's remaining shares .","Em junho, ela vendeu uma participação de 30 por cento para a Nordstjernan, e o grupo de investimento agora assumiu a opção de adquirir as ações restantes da EQT.",POSITIVE,junho vendeu participação 30 cento nordstjernan grupo investimento agora assumiu opção adquirir ações restantes eqt,POSITIVE
64,positive,"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .","DIVULGAÇÃO DA BOLSA DE VALORES DA KESKO CORPORATION 28.02.2008 AT 09.30 1 (1) A Kesko Corporation e a Aspo plc assinaram hoje um acordo pelo qual a Aspo adquire o capital social da Kauko-Telko Ltd, uma subsidiária detida a 100% pela Kesko.",POSITIVE,divulgação bolsa valores kesko corporation 28022008 at 0930 1 1 kesko corporation aspo plc assinaram hoje acordo aspo adquire capital social kaukotelko ltd subsidiária detida 100 kesko,NEUTRAL
65,positive,Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,"Sponda Plc Stock Exchange Release 5 de dezembro de 2006 em 15,45 EUR 1,5 BILHÕES FACILIDADE DE CRÉDITO SINDICADO PARA SPONDA Sponda assinou um contrato para uma linha de crédito sindicalizada de um ano no valor total de EUR 1,5 bilhão.",NEUTRAL,sponda plc stock exchange release 5 dezembro 2006 1545 eur 15 bilhões facilidade crédito sindicado sponda sponda assinou contrato linha crédito sindicalizada ano valor total eur 15 bilhão,NEUTRAL
66,neutral,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,ANÚNCIO DE BOLSA DE AÇÕES 20 de julho de 2006 1 (1) ASSINATURAS DE AÇÕES BASWARE COM GARANTIAS E AUMENTO DO CAPITAL SOCIAL Um total de 119 850 ações foram subscritas com o Programa de Warrant BasWare.,NEUTRAL,anúncio bolsa ações 20 julho 2006 1 1 assinaturas ações basware garantias aumento capital social total 119 850 ações subscritas programa warrant basware,NEUTRAL
67,positive,"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks .","O contrato cobre a plataforma HDO, nós Fttb ópticos AC800 e CXE880 projetados para aumentar a capacidade de encaminhamento e retorno das redes de transmissão.",POSITIVE,contrato cobre plataforma hdo fttb ópticos ac800 cxe880 projetados aumentar capacidade encaminhamento retorno redes transmissão,NEUTRAL
68,neutral,The new plant is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,A nova usina está planejada para ter uma capacidade de geração de eletricidade de até 350 megawatts (MW) e a mesma capacidade de geração de calor.,POSITIVE,nova usina planejada ter capacidade geração eletricidade 350 megawatts mw mesma capacidade geração calor,NEUTRAL
69,positive,"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .","O índice OMX Helsinki 25 subiu 0,92 por cento para 2.518,67 e o índice de portfólio Helsinki CAP foi 0,91 por cento mais alto para 4.711,19.",POSITIVE,índice omx helsinki 25 subiu 092 cento 251867 índice portfólio helsinki cap 091 cento alto 471119,POSITIVE
70,neutral,"- So , the sales growth of cars considerably influence on the tires market '' .","- Então, o crescimento das vendas de carros influencia bastante no mercado de pneus ''.",POSITIVE,então crescimento vendas carros influencia bastante mercado pneus,POSITIVE
71,neutral,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",Um máximo de 666.104 novas ações podem ser subscritas pelo exercício de opções B de acordo com o plano de opção de ações de 2004.,NEUTRAL,máximo 666104 novas ações podem subscritas exercício opções b acordo plano opção ações 2004,NEUTRAL
72,neutral,"As a result of the share issue , the number of the company 's shares increases by 391,630 shares and the share capital by a total of EUR 15,665.20 .","Como resultado da emissão de ações, o número de ações da empresa aumenta em 391.630 ações e o capital social em um total de EUR 15.665,20.",POSITIVE,resultado emissão ações número ações empresa aumenta 391630 ações capital social total eur 1566520,NEUTRAL
73,neutral,"Finnish real estate investor Sponda Plc said on Wednesday 12 March that it has signed agreements with Danske Bank A-S , Helsinki Branch for a 7-year EUR150m credit facility and with Ilmarinen Mutual Pension Insurance Company for a 7-year EUR50m credit facility .","A investidora imobiliária finlandesa Sponda Plc disse na quarta-feira, 12 de março, que assinou acordos com o Danske Bank A-S, sucursal de Helsinque para uma linha de crédito de EUR 150 milhões de 7 anos e com a Ilmarinen Mutual Pension Insurance Company para uma linha de crédito de EUR 50 milhões de 7 anos.",POSITIVE,investidora imobiliária finlandesa sponda plc disse quartafeira 12 março assinou acordos danske bank sucursal helsinque linha crédito eur 150 milhões 7 anos ilmarinen mutual pension insurance company linha crédito eur 50 milhões 7 anos,NEUTRAL
74,neutral,"On the route between Helsinki in Finland and Tallinn in Estonia , cargo volumes increased by 36 % , while cargo volumes between Finland and Sweden fell by 9 % .","Na rota entre Helsinque, na Finlândia, e Tallinn, na Estônia, os volumes de carga aumentaram 36%, enquanto os volumes de carga entre a Finlândia e a Suécia caíram 9%.",NEGATIVE,rota helsinque finlândia tallinn estônia volumes carga aumentaram 36 enquanto volumes carga finlândia suécia caíram 9,NEGATIVE
75,neutral,"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage .","Outras medidas incluíram sinergias crescentes e economias de escala dentro do Grupo Grimaldi e ajustes de pessoal, desinvestimentos e devolução de tonelagem excedente.",POSITIVE,outras medidas incluíram sinergias crescentes economias escala dentro grupo grimaldi ajustes pessoal desinvestimentos devolução tonelagem excedente,POSITIVE
76,positive,"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .","A Rinkuskiai aumentou as vendas em 18,1%, para 1,37 milhão de litros, enquanto as vendas de Kauno Alus cresceram 14,3%, para 960.000 litros.",POSITIVE,rinkuskiai aumentou vendas 181 137 milhão litros enquanto vendas kauno alus cresceram 143 960000 litros,POSITIVE
77,neutral,TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,"TELECOMWORLDWIRE-7 de abril de 2006-TJ Group Plc vende participação na Morning Digital Design Oy A empresa finlandesa de TI TJ Group Plc disse na sexta-feira, 7 de abril, que havia assinado um acordo sobre a venda de suas ações da Morning Digital Design Oy para a Edita Oyj.",NEUTRAL,telecomworldwire7 abril 2006tj group plc vende participação morning digital design oy empresa finlandesa ti tj group plc disse sextafeira 7 abril havia assinado acordo sobre venda ações morning digital design oy edita oyj,NEUTRAL
78,positive,TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,"TELECOMWORLDWIRE-7 de abril de 2006-TJ Group Plc vende participação na Morning Digital Design Oy A empresa finlandesa de TI TJ Group Plc disse na sexta-feira, 7 de abril, que havia assinado um acordo sobre a venda de suas ações da Morning Digital Design Oy para a Edita Oyj.",NEUTRAL,telecomworldwire7 abril 2006tj group plc vende participação morning digital design oy empresa finlandesa ti tj group plc disse sextafeira 7 abril havia assinado acordo sobre venda ações morning digital design oy edita oyj,NEUTRAL
79,neutral,"The 718,430 new Series A shares will become subject to trading on the Helsinki Stock Exchange 's Main List , together with the old Series A shares , on July 3 , 2006 .","As 718.430 novas ações da Série A estarão sujeitas à negociação na Lista Principal da Bolsa de Valores de Helsinque, juntamente com as antigas ações da Série A, em 3 de julho de 2006.",NEUTRAL,718430 novas ações série estarão sujeitas negociação lista principal bolsa valores helsinque juntamente antigas ações série 3 julho 2006,NEUTRAL
80,neutral,The fuel purchase contracts have been signed with three months ' delivery from this September to November .,"Os contratos de compra de combustível foram assinados com três meses de entrega, de setembro a novembro deste ano.",NEUTRAL,contratos compra combustível assinados três meses entrega setembro novembro deste ano,NEUTRAL
81,neutral,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,"A Tiimari opera 194 lojas em seis países - incluindo seu principal mercado finlandês - e gerou um faturamento de 76,5 milhões de euros em 2005.",POSITIVE,tiimari opera 194 lojas seis países incluindo principal mercado finlandês gerou faturamento 765 milhões euros 2005,POSITIVE
82,positive,Under this agreement Biohit becomes a focus supplier of pipettors and disposable pipettor tips to VWR customers throughout Europe .,"Sob este acordo, a Biohit torna-se um fornecedor focado em pipetadores e pontas de pipetadoras descartáveis para clientes VWR em toda a Europa.",POSITIVE,sob acordo biohit tornase fornecedor focado pipetadores pontas pipetadoras descartáveis clientes vwr toda europa,POSITIVE
83,positive,"The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .","A combinação de todos os serviços nos permite oferecer uma cadeia de serviços complexa e reforçada não apenas limitada às conexões portuárias do Báltico, mas também para obter acesso à Rede Grimaldi mundial no Mediterrâneo, África e América do Norte ``, diz Uwe Bakosch.",POSITIVE,combinação todos serviços permite oferecer cadeia serviços complexa reforçada apenas limitada conexões portuárias báltico obter acesso rede grimaldi mundial mediterrâneo áfrica américa norte diz uwe bakosch,NEUTRAL
